;id;municipio;estado;regiao;uf;data
330;310220905;Alvarenga;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
331;350120205;Álvares Florence;São Paulo;Sudeste;SP;2024-02-04 15:58:33
332;350130105;Álvares Machado;São Paulo;Sudeste;SP;2024-02-04 15:58:33
333;350140005;Álvaro de Carvalho;São Paulo;Sudeste;SP;2024-02-04 15:58:33
334;350150905;Alvinlândia;São Paulo;Sudeste;SP;2024-02-04 15:58:33
335;310230805;Alvinópolis;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
336;311330510;Carangola;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
337;170070705;Alvorada;Tocantins;Norte;TO;2024-02-04 15:58:33
338;150815910;Uruará;Pará;Norte;PA;2024-02-04 15:58:33
339;430060405;Alvorada;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
340;310240705;Alvorada de Minas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
341;220045905;Alvorada do Gurguéia;Piauí;Nordeste;PI;2024-02-04 15:58:33
342;410830410;Foz do Iguaçu;Paraná;Sul;PR;2024-02-04 15:58:33
343;520080305;Alvorada do Norte;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
344;410080605;Alvorada do Sul;Paraná;Sul;PR;2024-02-04 15:58:33
345;110034605;Alvorada D'Oeste;Rondônia;Norte;RO;2024-02-04 15:58:33
346;352900510;Marília;São Paulo;Sudeste;SP;2024-02-04 15:58:33
347;292100515;Mata de São João;Bahia;Nordeste;BA;2024-02-04 15:58:33
348;140002705;Amajari;Roraima;Norte;RR;2024-02-04 15:58:33
349;500060905;Amambai;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
350;231170210;Reriutaba;Ceará;Nordeste;CE;2024-02-04 15:58:33
351;230770010;Maranguape;Ceará;Nordeste;CE;2024-02-04 15:58:33
352;310500410;Baldim;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
353;353010210;Mirandópolis;São Paulo;Sudeste;SP;2024-02-04 15:58:33
354;500470010;Ivinhema;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
355;310350410;Araguari;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
356;293020410;Sento Sé;Bahia;Nordeste;BA;2024-02-04 15:58:33
357;230750210;Lavras da Mangabeira;Ceará;Nordeste;CE;2024-02-04 15:58:33
358;160010505;Amapá;Amapá;Norte;AP;2024-02-04 15:58:33
359;210055005;Amapá do Maranhão;Maranhão;Nordeste;MA;2024-02-04 15:58:33
360;410090505;Amaporã;Paraná;Sul;PR;2024-02-04 15:58:33
361;260090605;Amaraji;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
362;430063805;Amaral Ferrador;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
363;520082905;Amaralina;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
364;220050905;Amarante;Piauí;Nordeste;PI;2024-02-04 15:58:33
365;210060005;Amarante do Maranhão;Maranhão;Nordeste;MA;2024-02-04 15:58:33
366;314610710;Ouro Preto;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
367;230260210;Camocim;Ceará;Nordeste;CE;2024-02-04 15:58:33
368;290100705;Amargosa;Bahia;Nordeste;BA;2024-02-04 15:58:33
369;230160410;Assaré;Ceará;Nordeste;CE;2024-02-04 15:58:33
370;130190210;Itacoatiara;Amazonas;Norte;AM;2024-02-04 15:58:33
371;130006005;Amaturá;Amazonas;Norte;AM;2024-02-04 15:58:33
372;260490810;Cumaru;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
373;290110605;Amélia Rodrigues;Bahia;Nordeste;BA;2024-02-04 15:58:33
374;354140610;Presidente Prudente;São Paulo;Sudeste;SP;2024-02-04 15:58:33
375;230590210;Ipueiras;Ceará;Nordeste;CE;2024-02-04 15:58:33
376;290115505;América Dourada;Bahia;Nordeste;BA;2024-02-04 15:58:33
377;350160805;Americana;São Paulo;Sudeste;SP;2024-02-04 15:58:33
378;150650010;Santa Izabel do Pará;Pará;Norte;PA;2024-02-04 15:58:33
379;520085205;Americano do Brasil;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
380;293020415;Sento Sé;Bahia;Nordeste;BA;2024-02-04 15:58:33
381;350170705;Américo Brasiliense;São Paulo;Sudeste;SP;2024-02-04 15:58:33
382;350180605;Américo de Campos;São Paulo;Sudeste;SP;2024-02-04 15:58:33
383;430064605;Ametista do Sul;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
384;500320715;Corumbá;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
385;230075405;Amontada;Ceará;Nordeste;CE;2024-02-04 15:58:33
386;432130307;Taquari;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
387;410970810;Ibaiti;Paraná;Sul;PR;2024-02-04 15:58:33
388;520090205;Amorinópolis;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
389;350190505;Amparo;São Paulo;Sudeste;SP;2024-02-04 15:58:33
390;330340110;Nova Friburgo;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
391;250073405;Amparo;Paraíba;Nordeste;PB;2024-02-04 15:58:33
392;280010005;Amparo do São Francisco;Sergipe;Nordeste;SE;2024-02-04 15:58:33
393;310250605;Amparo do Serra;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
394;315650210;Rubelita;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
395;410100205;Ampére;Paraná;Sul;PR;2024-02-04 15:58:33
396;352330510;Itariri;São Paulo;Sudeste;SP;2024-02-04 15:58:33
397;270020105;Anadia;Alagoas;Nordeste;AL;2024-02-04 15:58:33
398;290120505;Anagé;Bahia;Nordeste;BA;2024-02-04 15:58:33
399;410105105;Anahy;Paraná;Sul;PR;2024-02-04 15:58:33
400;150070105;Anajás;Pará;Norte;PA;2024-02-04 15:58:33
401;210070905;Anajatuba;Maranhão;Nordeste;MA;2024-02-04 15:58:33
402;350200205;Analândia;São Paulo;Sudeste;SP;2024-02-04 15:58:33
403;130008605;Anamã;Amazonas;Norte;AM;2024-02-04 15:58:33
404;170100205;Ananás;Tocantins;Norte;TO;2024-02-04 15:58:33
405;150080005;Ananindeua;Pará;Norte;PA;2024-02-04 15:58:33
406;351920410;Iacri;São Paulo;Sudeste;SP;2024-02-04 15:58:33
407;520110805;Anápolis;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
408;150085905;Anapu;Pará;Norte;PA;2024-02-04 15:58:33
409;210080805;Anapurus;Maranhão;Nordeste;MA;2024-02-04 15:58:33
410;500070805;Anastácio;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
411;230810410;Mauriti;Ceará;Nordeste;CE;2024-02-04 15:58:33
412;160060007;Santana;Amapá;Norte;AP;2024-02-04 15:58:33
413;500080705;Anaurilândia;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
414;320040905;Anchieta;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
415;420080405;Anchieta;Santa Catarina;Sul;SC;2024-02-04 15:58:33
416;290130405;Andaraí;Bahia;Nordeste;BA;2024-02-04 15:58:33
417;410110105;Andirá;Paraná;Sul;PR;2024-02-04 15:58:33
418;312410410;Esmeraldas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
419;290135305;Andorinha;Bahia;Nordeste;BA;2024-02-04 15:58:33
420;310260505;Andradas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
421;330620610;Vassouras;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
422;350210105;Andradina;São Paulo;Sudeste;SP;2024-02-04 15:58:33
423;430066105;André da Rocha;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
424;310280305;Andrelândia;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
425;316935610;Três Marias;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
426;270940010;Viçosa;Alagoas;Nordeste;AL;2024-02-04 15:58:33
427;350220005;Angatuba;São Paulo;Sudeste;SP;2024-02-04 15:58:33
428;315410110;Recreio;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
429;310285205;Angelândia;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
430;500085605;Angélica;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
431;260100305;Angelim;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
432;420090305;Angelina;Santa Catarina;Sul;SC;2024-02-04 15:58:33
433;320150610;Colatina;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
434;290140305;Angical;Bahia;Nordeste;BA;2024-02-04 15:58:33
435;291460425;Irecê;Bahia;Nordeste;BA;2024-02-04 15:58:33
436;220060805;Angical do Piauí;Piauí;Nordeste;PI;2024-02-04 15:58:33
437;170105105;Angico;Tocantins;Norte;TO;2024-02-04 15:58:33
438;292010610;Mairi;Bahia;Nordeste;BA;2024-02-04 15:58:33
439;240080205;Angicos;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
440;310860210;Brasília de Minas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
441;330010005;Angra dos Reis;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
442;290150205;Anguera;Bahia;Nordeste;BA;2024-02-04 15:58:33
443;312090410;Curvelo;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
444;410115005;Ângulo;Paraná;Sul;PR;2024-02-04 15:58:33
445;310150810;Além Paraíba;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
446;500270460;Campo Grande;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
447;520120705;Anhanguera;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
448;355030803;São Paulo;São Paulo;Sudeste;SP;2024-02-04 15:58:33
449;350230905;Anhembi;São Paulo;Sudeste;SP;2024-02-04 15:58:33
450;350240805;Anhumas;São Paulo;Sudeste;SP;2024-02-04 15:58:33
451;510760210;Rondonópolis;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
452;520130605;Anicuns;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
453;230820307;Meruoca;Ceará;Nordeste;CE;2024-02-04 15:58:33
454;230523307;Horizonte;Ceará;Nordeste;CE;2024-02-04 15:58:33
455;220070705;Anísio de Abreu;Piauí;Nordeste;PI;2024-02-04 15:58:33
456;420100005;Anita Garibaldi;Santa Catarina;Sul;SC;2024-02-04 15:58:33
457;421970511;Xaxim;Santa Catarina;Sul;SC;2024-02-04 15:58:33
458;420110905;Anitápolis;Santa Catarina;Sul;SC;2024-02-04 15:58:33
459;231210610;Santana do Cariri;Ceará;Nordeste;CE;2024-02-04 15:58:33
460;130010205;Anori;Amazonas;Norte;AM;2024-02-04 15:58:33
461;330540610;Sapucaia;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
462;421930910;Videira;Santa Catarina;Sul;SC;2024-02-04 15:58:33
463;430070305;Anta Gorda;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
464;290300307;Barra do Mendes;Bahia;Nordeste;BA;2024-02-04 15:58:33
465;290160105;Antas;Bahia;Nordeste;BA;2024-02-04 15:58:33
466;231135507;Quixelô;Ceará;Nordeste;CE;2024-02-04 15:58:33
467;410120005;Antonina;Paraná;Sul;PR;2024-02-04 15:58:33
468;230080405;Antonina do Norte;Ceará;Nordeste;CE;2024-02-04 15:58:33
469;220080605;Antônio Almeida;Piauí;Nordeste;PI;2024-02-04 15:58:33
470;411270210;Jataizinho;Paraná;Sul;PR;2024-02-04 15:58:33
471;290170005;Antônio Cardoso;Bahia;Nordeste;BA;2024-02-04 15:58:33
472;310290205;Antônio Carlos;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
473;420120805;Antônio Carlos;Santa Catarina;Sul;SC;2024-02-04 15:58:33
474;310300905;Antônio Dias;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
475;231160315;Redenção;Ceará;Nordeste;CE;2024-02-04 15:58:33
476;311000410;Caeté;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
477;312675210;Franciscópolis;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
478;290180905;Antônio Gonçalves;Bahia;Nordeste;BA;2024-02-04 15:58:33
479;500090605;Antônio João;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
480;430590010;Coronel Bicaco;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
481;150180810;Breves;Pará;Norte;PA;2024-02-04 15:58:33
482;230770015;Maranguape;Ceará;Nordeste;CE;2024-02-04 15:58:33
483;240090105;Antônio Martins;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
484;410130905;Antônio Olinto;Paraná;Sul;PR;2024-02-04 15:58:33
485;314610715;Ouro Preto;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
486;430080205;Antônio Prado;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
487;310310805;Antônio Prado de Minas;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
488;330040709;Barra Mansa;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
489;313020010;Igaratinga;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
490;412380810;Santa Izabel do Oeste;Paraná;Sul;PR;2024-02-04 15:58:33
491;320020110;Alegre;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
492;350250705;Aparecida;São Paulo;Sudeste;SP;2024-02-04 15:58:33
493;250077505;Aparecida;Paraíba;Nordeste;PB;2024-02-04 15:58:33
494;520140505;Aparecida de Goiânia;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
495;521090110;Itapaci;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
496;312710710;Frutal;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
497;355010010;São Manuel;São Paulo;Sudeste;SP;2024-02-04 15:58:33
498;354740310;Santa Rita d'Oeste;São Paulo;Sudeste;SP;2024-02-04 15:58:33
499;412395610;Santa Mônica;Paraná;Sul;PR;2024-02-04 15:58:33
500;353130808;Monte Alto;São Paulo;Sudeste;SP;2024-02-04 15:58:33
501;314330208;Montes Claros;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
502;521370720;Montes Claros de Goiás;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
503;520145405;Aparecida do Rio Doce;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
504;170110105;Aparecida do Rio Negro;Tocantins;Norte;TO;2024-02-04 15:58:33
505;500100305;Aparecida do Taboado;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
506;350260605;Aparecida d'Oeste;São Paulo;Sudeste;SP;2024-02-04 15:58:33
507;412790810;Tuneiras do Oeste;Paraná;Sul;PR;2024-02-04 15:58:33
508;330015905;Aperibé;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
509;150240010;Castanhal;Pará;Norte;PA;2024-02-04 15:58:33
510;411010210;Imbituva;Paraná;Sul;PR;2024-02-04 15:58:33
511;320050805;Apiacá;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
512;510080505;Apiacás;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
513;350270505;Apiaí;São Paulo;Sudeste;SP;2024-02-04 15:58:33
514;351020308;Capão Bonito;São Paulo;Sudeste;SP;2024-02-04 15:58:33
515;210083205;Apicum-Açu;Maranhão;Nordeste;MA;2024-02-04 15:58:33
516;150750810;São João do Araguaia;Pará;Norte;PA;2024-02-04 15:58:33
517;420125705;Apiúna;Santa Catarina;Sul;SC;2024-02-04 15:58:33
518;240100805;Apodi;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
519;290190805;Aporá;Bahia;Nordeste;BA;2024-02-04 15:58:33
520;520150405;Aporé;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
521;260610110;Glória do Goitá;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
522;231290807;Sobral;Ceará;Nordeste;CE;2024-02-04 15:58:33
523;290195705;Apuarema;Bahia;Nordeste;BA;2024-02-04 15:58:33
524;410140805;Apucarana;Paraná;Sul;PR;2024-02-04 15:58:33
525;130014405;Apuí;Amazonas;Norte;AM;2024-02-04 15:58:33
526;230090305;Apuiarés;Ceará;Nordeste;CE;2024-02-04 15:58:33
527;280020905;Aquidabã;Sergipe;Nordeste;SE;2024-02-04 15:58:33
528;500110205;Aquidauana;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
529;230690010;Jaguaribe;Ceará;Nordeste;CE;2024-02-04 15:58:33
530;230100005;Aquiraz;Ceará;Nordeste;CE;2024-02-04 15:58:33
531;420127305;Arabutã;Santa Catarina;Sul;SC;2024-02-04 15:58:33
532;350800910;Buri;São Paulo;Sudeste;SP;2024-02-04 15:58:33
533;250080905;Araçagi;Paraíba;Nordeste;PB;2024-02-04 15:58:33
534;310320705;Araçaí;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
535;350270510;Apiaí;São Paulo;Sudeste;SP;2024-02-04 15:58:33
536;314870710;Pedra Azul;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
537;280030805;Aracaju;Sergipe;Nordeste;SE;2024-02-04 15:58:33
538;350275405;Araçariguama;São Paulo;Sudeste;SP;2024-02-04 15:58:33
539;290205405;Araçás;Bahia;Nordeste;BA;2024-02-04 15:58:33
540;230110905;Aracati;Ceará;Nordeste;CE;2024-02-04 15:58:33
541;311530007;Cataguases;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
542;231290810;Sobral;Ceará;Nordeste;CE;2024-02-04 15:58:33
543;230075410;Amontada;Ceará;Nordeste;CE;2024-02-04 15:58:33
544;320510110;Viana;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
545;290200505;Aracatu;Bahia;Nordeste;BA;2024-02-04 15:58:33
546;350280405;Araçatuba;São Paulo;Sudeste;SP;2024-02-04 15:58:33
547;320190210;Domingos Martins;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
548;290210405;Araci;Bahia;Nordeste;BA;2024-02-04 15:58:33
549;310330605;Aracitaba;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
550;230120805;Aracoiaba;Ceará;Nordeste;CE;2024-02-04 15:58:33
551;260105205;Araçoiaba;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
552;350290305;Araçoiaba da Serra;São Paulo;Sudeste;SP;2024-02-04 15:58:33
553;320060705;Aracruz;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
554;520160305;Araçu;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
555;310340505;Araçuaí;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
556;520170205;Aragarças;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
557;520180105;Aragoiânia;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
558;170130905;Aragominas;Tocantins;Norte;TO;2024-02-04 15:58:33
559;170190305;Araguacema;Tocantins;Norte;TO;2024-02-04 15:58:33
560;170200005;Araguaçu;Tocantins;Norte;TO;2024-02-04 15:58:33
561;320334610;Marechal Floriano;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
562;510100105;Araguaiana;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
563;170210905;Araguaína;Tocantins;Norte;TO;2024-02-04 15:58:33
564;510120905;Araguainha;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
565;170215805;Araguanã;Tocantins;Norte;TO;2024-02-04 15:58:33
566;210087305;Araguanã;Maranhão;Nordeste;MA;2024-02-04 15:58:33
567;520215505;Araguapaz;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
568;310350405;Araguari;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
569;170220805;Araguatins;Tocantins;Norte;TO;2024-02-04 15:58:33
570;210090705;Araioses;Maranhão;Nordeste;MA;2024-02-04 15:58:33
571;230190110;Barbalha;Ceará;Nordeste;CE;2024-02-04 15:58:33
572;500124305;Aral Moreira;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
573;290220305;Aramari;Bahia;Nordeste;BA;2024-02-04 15:58:33
574;430085105;Arambaré;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
575;210095605;Arame;Maranhão;Nordeste;MA;2024-02-04 15:58:33
576;350300005;Aramina;São Paulo;Sudeste;SP;2024-02-04 15:58:33
577;310050010;Açucena;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
578;230020010;Acaraú;Ceará;Nordeste;CE;2024-02-04 15:58:33
579;350310905;Arandu;São Paulo;Sudeste;SP;2024-02-04 15:58:33
580;310900610;Brumadinho;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
581;310360305;Arantina;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
582;231340110;Tianguá;Ceará;Nordeste;CE;2024-02-04 15:58:33
583;230640520;Itapipoca;Ceará;Nordeste;CE;2024-02-04 15:58:33
584;350315805;Arapeí;São Paulo;Sudeste;SP;2024-02-04 15:58:33
585;270030005;Arapiraca;Alagoas;Nordeste;AL;2024-02-04 15:58:33
586;292670710;Rio de Contas;Bahia;Nordeste;BA;2024-02-04 15:58:33
587;150680740;Santarém;Pará;Norte;PA;2024-02-04 15:58:33
588;170230705;Arapoema;Tocantins;Norte;TO;2024-02-04 15:58:33
589;310370205;Araponga;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
590;410150705;Arapongas;Paraná;Sul;PR;2024-02-04 15:58:33
591;310375105;Araporã;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
592;231210615;Santana do Cariri;Ceará;Nordeste;CE;2024-02-04 15:58:33
593;410160605;Arapoti;Paraná;Sul;PR;2024-02-04 15:58:33
594;310380105;Arapuá;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
595;500830510;Três Lagoas;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
596;410165505;Arapuã;Paraná;Sul;PR;2024-02-04 15:58:33
597;411220710;Janiópolis;Paraná;Sul;PR;2024-02-04 15:58:33
598;510125805;Araputanga;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
599;420130705;Araquari;Santa Catarina;Sul;SC;2024-02-04 15:58:33
600;230400410;Coreaú;Ceará;Nordeste;CE;2024-02-04 15:58:33
601;250090805;Arara;Paraíba;Nordeste;PB;2024-02-04 15:58:33
602;320020115;Alegre;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
603;420140605;Araranguá;Santa Catarina;Sul;SC;2024-02-04 15:58:33
604;410950010;Guaraqueçaba;Paraná;Sul;PR;2024-02-04 15:58:33
605;350320805;Araraquara;São Paulo;Sudeste;SP;2024-02-04 15:58:33
606;350330705;Araras;São Paulo;Sudeste;SP;2024-02-04 15:58:33
607;230205710;Barroquinha;Ceará;Nordeste;CE;2024-02-04 15:58:33
608;110033810;Nova Mamoré;Rondônia;Norte;RO;2024-02-04 15:58:33
609;230125705;Ararendá;Ceará;Nordeste;CE;2024-02-04 15:58:33
610;210100405;Arari;Maranhão;Nordeste;MA;2024-02-04 15:58:33
611;430087705;Araricá;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
612;230130705;Araripe;Ceará;Nordeste;CE;2024-02-04 15:58:33
613;260110205;Araripina;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
614;230310510;Cariré;Ceará;Nordeste;CE;2024-02-04 15:58:33
615;330020905;Araruama;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
616;410170505;Araruna;Paraná;Sul;PR;2024-02-04 15:58:33
617;250100505;Araruna;Paraíba;Nordeste;PB;2024-02-04 15:58:33
618;290225205;Arataca;Bahia;Nordeste;BA;2024-02-04 15:58:33
619;230160415;Assaré;Ceará;Nordeste;CE;2024-02-04 15:58:33
620;430090105;Aratiba;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
621;231360910;Ubajara;Ceará;Nordeste;CE;2024-02-04 15:58:33
622;230140605;Aratuba;Ceará;Nordeste;CE;2024-02-04 15:58:33
623;290230205;Aratuípe;Bahia;Nordeste;BA;2024-02-04 15:58:33
624;280040705;Arauá;Sergipe;Nordeste;SE;2024-02-04 15:58:33
625;410180405;Araucária;Paraná;Sul;PR;2024-02-04 15:58:33
626;310390005;Araújos;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
627;312810510;Guapé;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
628;310400705;Araxá;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
629;354120810;Presidente Bernardes;São Paulo;Sudeste;SP;2024-02-04 15:58:33
630;350190510;Amparo;São Paulo;Sudeste;SP;2024-02-04 15:58:33
631;316250010;São João del Rei;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
632;310410605;Arceburgo;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
633;430730210;Erval Seco;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
634;430480410;Carlos Barbosa;Rio Grande do Sul;Sul;RS;2024-02-04 15:58:33
635;350335605;Arco-Íris;São Paulo;Sudeste;SP;2024-02-04 15:58:33
636;310420505;Arcos;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
637;260120105;Arcoverde;Pernambuco;Nordeste;PE;2024-02-04 15:58:33
638;310430405;Areado;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
639;500769510;São Gabriel do Oeste;Mato Grosso do Sul;Centro-Oeste;MS;2024-02-04 15:58:33
640;231220560;Santa Quitéria;Ceará;Nordeste;CE;2024-02-04 15:58:33
641;330022505;Areal;Rio de Janeiro;Sudeste;RJ;2024-02-04 15:58:33
642;350340605;Arealva;São Paulo;Sudeste;SP;2024-02-04 15:58:33
643;250110405;Areia;Paraíba;Nordeste;PB;2024-02-04 15:58:33
644;240110705;Areia Branca;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
645;280050605;Areia Branca;Sergipe;Nordeste;SE;2024-02-04 15:58:33
646;352240613;Itapeva;São Paulo;Sudeste;SP;2024-02-04 15:58:33
647;355550510;Ubirajara;São Paulo;Sudeste;SP;2024-02-04 15:58:33
648;411430210;Mandirituba;Paraná;Sul;PR;2024-02-04 15:58:33
649;250115305;Areia de Baraúnas;Paraíba;Nordeste;PB;2024-02-04 15:58:33
650;250120305;Areial;Paraíba;Nordeste;PB;2024-02-04 15:58:33
651;150210307;Cametá;Pará;Norte;PA;2024-02-04 15:58:33
652;150450510;Melgaço;Pará;Norte;PA;2024-02-04 15:58:33
653;350350505;Areias;São Paulo;Sudeste;SP;2024-02-04 15:58:33
654;313360010;Itapeva;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
655;350360405;Areiópolis;São Paulo;Sudeste;SP;2024-02-04 15:58:33
656;510130805;Arenápolis;Mato Grosso;Centro-Oeste;MT;2024-02-04 15:58:33
657;520235305;Arenópolis;Goiás;Centro-Oeste;GO;2024-02-04 15:58:33
658;240120605;Arês;Rio Grande do Norte;Nordeste;RN;2024-02-04 15:58:33
659;312950910;Ibiá;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
660;310440305;Argirita;Minas Gerais;Sudeste;MG;2024-02-04 15:58:33
661;292595610;Rafael Jambeiro;Bahia;Nordeste;BA;2024-02-04 15:58:33
662;320520010;Vila Velha;Espírito Santo;Sudeste;ES;2024-02-04 15:58:33
663;292300110;Nova Viçosa;Bahia;Nordeste;BA;2024-02-04 15:58:33
664;130050810;Barreirinha;Amazonas;Norte;AM;2024-02-04 15:58:33
665;130185210;Iranduba;Amazonas;Norte;AM;2024-02-04 15:58:33
